OBJECTID,ClassName,ClassValue,ORIG_FID,B2,B3,B4,B8,CMRI,EVI,GNDVI,NDVI,NDWI,SAVI,VV,GLCM_Mean,GLCM_Homogeinity,GLCM_Entropy,GLCM_Correlation
370,Mudflat,4,454,0.202600002,0.229399994,0.255400002,0.322400004,0.284496427,0.125439987,0.168539345,0.115957081,-0.053630378,0.093245499,-14.3012352,12.91428566,1.437983155,1.812568307,0.990502059
371,Mudflat,4,455,0.150000006,0.192399994,0.217199996,0.30399999,0.391357452,0.146403998,0.224818692,0.166538745,-0.060546882,0.127497062,-12.83028412,15.85714245,0.983093143,4.210464954,0.885473728
372,Mudflat,4,456,0.203999996,0.223800004,0.265199989,0.314399987,0.253224999,0.089415528,0.16833888,0.084886126,-0.084662549,0.068358652,-13.90880013,12.04285717,1.965714335,-1.149492145,0.998819351
373,Mudflat,4,458,0.154200003,0.157800004,0.216399997,0.384799987,0.698462486,0.275758177,0.418356031,0.280106455,-0.156600729,0.229386106,-15.38633156,13.27142811,1.490323544,1.601255774,0.939094782
374,Water,7,459,0.075300001,0.0942,0.0704,0.023,-1.115003228,-0.134559706,-0.60750854,-0.507494628,0.144592956,-0.119817995,-20.53709793,10.55000019,1.657868147,0.902416289,0.971222103
375,Water,7,462,0.074600004,0.088399999,0.089599997,0.134399995,0.406463176,0.10067416,0.206463188,0.200000003,-0.006741562,0.092817679,-11.53505898,19.56428528,0.492795795,6.515487194,0.84296447
376,Water,7,463,0.075000003,0.089000002,0.0858,0.0528,-0.493384391,-0.082081385,-0.255289137,-0.238095239,0.018306648,-0.077513307,-20.33080482,11.94285679,1.127534032,3.22286272,0.93874079
377,Water,7,465,0.065800004,0.071800001,0.059799999,0.088500001,0.297706306,0.07522542,0.104179658,0.193526641,0.091185428,0.066404447,-9.600852966,24.06428528,0.395082593,7.21025753,0.933184087
378,Water,7,466,0.068899997,0.079000004,0.0748,0.082000002,0.064551912,0.01775061,0.018633531,0.045918383,0.027308218,0.016443368,-10.45052528,20.04999924,0.68333441,5.304344654,0.943915427
379,Water,7,467,0.0682,0.0792,0.066500001,0.052700002,-0.316681564,-0.036694318,-0.200909764,-0.1157718,0.0871654,-0.03343023,-13.43013287,16.61428642,0.746468604,4.954683781,0.85634923
380,Water,7,468,0.071800001,0.087399997,0.073200002,0.032600001,-0.840409577,-0.10875389,-0.456666648,-0.383742929,0.088418394,-0.100528233,-15.45914078,14.94285679,0.841214955,4.499209404,0.899719834
381,Water,7,469,0.083099999,0.101800002,0.107600003,0.065800004,-0.455858231,-0.096034549,-0.214797124,-0.241061121,-0.027698191,-0.093109593,-20.51294708,11.05714321,1.430838108,2.06058979,0.949710727
382,Water,7,471,0.079499997,0.099600002,0.098999999,0.051199999,-0.63919729,-0.113923445,-0.320954919,-0.318242341,0.003021162,-0.110273764,-22.40626144,6.550000191,0.987142861,3.99553299,0.900694251
383,Water,7,472,0.081600003,0.091399997,0.069399998,0.0133,-1.42429626,-0.17151767,-0.745940804,-0.678355515,0.13681592,-0.144413933,-21.03745651,7.91428566,1.265714288,3.087718248,0.955021858
384,Water,7,473,0.076800004,0.092,0.071999997,0.053199999,-0.417377383,-0.051693793,-0.267217636,-0.150159732,0.121951245,-0.045105562,-11.75549221,18.1428566,0.489262581,6.60949707,0.874512553
385,Water,7,474,0.076399997,0.088799998,0.068400003,0.059999999,-0.258968979,-0.023400947,-0.193548381,-0.06542059,0.129770964,-0.020050934,-11.69333267,18.36428642,0.700962961,5.224878311,0.893521547
386,Water,7,475,0.0656,0.076200001,0.0612,0.095600002,0.332309753,0.088586733,0.112922005,0.219387755,0.10917031,0.078562729,-9.545500755,24.33571434,0.403580904,7.055487633,0.874052286
387,Water,7,476,0.057399999,0.075199999,0.0612,0.142399997,0.707644701,0.188119724,0.308823526,0.398821205,0.102639288,0.17310971,-8.852840424,22.80714226,0.877394974,4.2688694,0.988825738
388,Water,7,477,0.047800001,0.068899997,0.0559,0.124200001,0.66561389,0.155072197,0.286380142,0.379233778,0.104166642,0.150639609,-7.599121094,32.04285812,0.445751697,6.690705299,0.96641922
389,Water,7,478,0.054000001,0.0713,0.060199998,0.133000001,0.678818464,0.167095125,0.302006871,0.376811624,0.08441066,0.157530308,-7.383145332,29.20000076,0.376327872,7.042481422,0.919559836
390,Water,7,479,0.053800002,0.079000004,0.0616,0.1118,0.461411774,0.116430096,0.171907738,0.289504051,0.123755358,0.111820616,-9.235160828,20.88571358,0.717170298,5.63092947,0.971097529
391,Water,7,483,0.056699999,0.072800003,0.044599999,0.024900001,-0.773729563,-0.056788694,-0.490276366,-0.283453226,0.240204468,-0.051887617,-13.01049232,16.04285622,0.703734756,5.13525629,0.854248703
392,Water,7,484,0.040199999,0.0506,0.033500001,0.050900001,0.209116817,0.045770202,0.002955678,0.206161141,0.203329355,0.04466119,-8.010735512,31.59285736,0.432656527,6.99498415,0.957233548
393,Water,7,487,0.093999997,0.112800002,0.1052,0.064999998,-0.505034149,-0.101392254,-0.268841416,-0.236192733,0.034862395,-0.089973152,-12.84176064,14.37857151,1.043910742,3.891261339,0.975979447
394,Water,7,488,0.069399998,0.0911,0.0876,0.104800001,0.159330741,0.038742229,0.069933645,0.089397095,0.019585896,0.037261698,-9.789108276,22.77142906,0.561326325,5.983525753,0.930495918
395,Water,7,489,0.068400003,0.082400002,0.070799999,0.060800001,-0.226825818,-0.025704293,-0.150837988,-0.075987823,0.07571803,-0.023749202,-12.41366386,19.10000038,0.518704534,5.928321362,0.796079159
396,Dense_Mangrove,5,490,0.017100001,0.0298,0.0198,0.236399993,1.621541381,0.441338271,0.776108205,0.845433235,0.201612905,0.429648221,-10.53281784,18.40714264,0.987025499,4.340944767,0.966985524
397,Dense_Mangrove,5,491,0.018200001,0.028200001,0.018300001,0.259799987,1.672559261,0.489619642,0.804166675,0.868392646,0.212903216,0.465557098,-8.639318466,27.72857094,0.739676774,5.061567783,0.985775054
398,Dense_Mangrove,5,492,0.0098,0.025900001,0.015,0.255600005,1.70512104,0.47284019,0.815985799,0.889135242,0.266503692,0.468336374,-8.74401474,25.49285698,0.718682528,5.459893227,0.979120433
399,Dense_Mangrove,5,493,0.0118,0.0229,0.0116,0.270999998,1.762069821,0.517929852,0.84416467,0.917905152,0.327536255,0.497188866,-7.099195957,23.4285717,0.546265066,6.682279587,0.931261003
400,Dense_Mangrove,5,495,0.0094,0.024,0.011,0.262199998,1.751757979,0.499324173,0.832285106,0.919472933,0.371428579,0.4873254,-8.296802521,24.9285717,0.431860536,6.750291824,0.954203188
401,Dense_Mangrove,5,496,0.0007,0.0198,0.0119,0.273000002,1.781216025,0.487436056,0.864754081,0.916461945,0.249211341,0.498980761,-9.149430275,24.66428566,0.871926308,5.067839622,0.982873797
402,Dense_Mangrove,5,497,0.0043,0.0262,0.0132,0.262600005,1.722838044,0.47611776,0.818559587,0.904278457,0.32994923,0.482211918,-8.158027649,26.77857208,0.604501009,6.039643764,0.972675681
403,Dense_Mangrove,5,498,0.0042,0.0352,0.0123,0.370400012,1.76214993,0.63371557,0.826429963,0.935719907,0.482105285,0.608530641,-7.216932297,27.7857151,0.520849228,6.962967873,0.966024995
404,Dense_Mangrove,5,499,0.0115,0.033399999,0.018200001,0.290600002,1.675951481,0.518442392,0.793827176,0.882124364,0.294573605,0.505192876,-7.941411972,28.85000038,0.722436965,5.119446278,0.989611864
405,Dense_Mangrove,5,500,0.0125,0.030200001,0.015900001,0.277399987,1.695219636,0.511121511,0.803641081,0.891578555,0.310195208,0.49445352,-9.302841187,25.9285717,0.603605092,6.135001659,0.960703015
406,Dense_Mangrove,5,503,0.0176,0.034299999,0.0185,0.271800011,1.648435831,0.506276011,0.775890231,0.87254566,0.299242407,0.480766803,-7.924950123,28.34285736,0.771480262,5.189525127,0.988863051
407,Dense_Mangrove,5,504,0.0164,0.0286,0.0197,0.230800003,1.622205734,0.430464923,0.779491127,0.842714548,0.184265003,0.42191872,-10.94364738,19.22142792,0.615234375,5.798932076,0.929826498
408,Dense_Mangrove,5,507,0.017899999,0.034200002,0.0255,0.188800007,1.455289364,0.338081241,0.693273544,0.762015879,0.145728678,0.342923164,-8.660951614,24.8214283,0.836606324,4.706861973,0.986523271
409,Dense_Mangrove,5,508,0.0132,0.0294,0.0188,0.250200003,1.649922609,0.457674056,0.789699554,0.860223055,0.219917029,0.451365411,-8.410686493,27.52857208,0.663433552,5.844830513,0.96962899
410,Dense_Mangrove,5,510,0.0115,0.034600001,0.0155,0.297199994,1.692304015,0.540089726,0.791440606,0.900863469,0.381237537,0.519933522,-7.945688725,24.92142868,0.569984317,6.655048847,0.966512322
411,Dense_Mangrove,5,511,0.0086,0.0308,0.0153,0.284200013,1.702274203,0.51258105,0.804444432,0.897829711,0.336225599,0.504502833,-8.676927567,25.04999924,0.429052472,6.032039642,0.954963267
412,Dense_Mangrove,5,512,0.0079,0.0308,0.015799999,0.240199998,1.649256229,0.439741313,0.772693753,0.876562476,0.321888417,0.445238084,-9.979902267,17.83571434,1.078873873,3.43482089,0.968544126
413,Dense_Mangrove,5,513,0.0095,0.0264,0.0115,0.253600001,1.72466886,0.483677626,0.811428547,0.913240314,0.393139839,0.474643826,-8.067792892,29.30714226,0.7876755,5.327326298,0.983316183
414,Dense_Mangrove,5,514,0.0121,0.033,0.0166,0.256599993,1.650576711,0.474139631,0.772099435,0.878477275,0.330645174,0.46559751,-10.0408802,20.5,0.520969391,5.948964119,0.947830617
415,Dense_Mangrove,5,515,0.017999999,0.0308,0.0174,0.269800007,1.673906565,0.5091995,0.795076549,0.878830075,0.278008282,0.48094514,-8.282118797,31.72142792,0.503304064,6.417345047,0.962141156
416,Dense_Mangrove,5,516,0.015799999,0.031599998,0.0189,0.225199997,1.599039555,0.422711253,0.753894091,0.845145404,0.251485139,0.415871531,-7.556128502,28.45000076,0.491186351,7.219786167,0.956309259
417,Dense_Mangrove,5,517,0.0217,0.032699998,0.0196,0.229800001,1.593679905,0.443590939,0.750857174,0.84282279,0.25047797,0.420736581,-8.898889542,25.04285622,0.331574768,7.564464569,0.93020761
418,Dense_Mangrove,5,518,0.0165,0.034000002,0.0206,0.228200004,1.575061083,0.42262122,0.740655959,0.834405124,0.245421261,0.415865391,-8.067617416,29.35000038,0.564559281,6.085508347,0.968295097
419,Dense_Mangrove,5,519,0.018999999,0.0297,0.0165,0.257600009,1.67285347,0.496458292,0.793247461,0.879606009,0.285714298,0.467187703,-8.318437576,27.22142792,0.786418855,4.853259563,0.983801425
420,Dense_Mangrove,5,520,0.0178,0.032000002,0.02,0.249599993,1.62435925,0.464363724,0.772727251,0.851632059,0.230769262,0.447505176,-7.741434097,28.40714264,0.472219676,6.502734184,0.966106057
421,Dense_Mangrove,5,521,0,0.027000001,0.0074,0.279000014,1.771853447,0.513072431,0.823529422,0.948324025,0.569767475,0.518056989,-10.80856133,16.47142792,0.874542534,4.456380844,0.96096617
422,Dense_Mangrove,5,522,0,0.026699999,0.0067,0.314399987,1.801716089,0.567879796,0.843447685,0.958268464,0.598802388,0.562111795,-9.047117233,20.08571434,0.797815144,4.862679958,0.980754554
423,Sparse_Mangrove,6,538,0.045600001,0.063699998,0.0414,0.267800003,1.347898483,0.482030332,0.615686297,0.732212186,0.212178856,0.419673741,-8.02814579,29.22142792,0.490695983,7.189007282,0.970778108
424,Sparse_Mangrove,6,540,0.035799999,0.059,0.042399999,0.273000002,1.375713348,0.457939476,0.644578338,0.73113507,0.163708106,0.424208969,-8.120960236,30.9285717,0.926606357,4.492377281,0.991673827
425,Sparse_Mangrove,6,541,0.035,0.057999998,0.043400001,0.27759999,1.383945465,0.459035665,0.6543504,0.729595006,0.143984199,0.427892804,-7.780157089,26.62857056,0.60385263,5.674624443,0.981966972
426,Sparse_Mangrove,6,542,0.0272,0.056400001,0.036699999,0.289400011,1.448715568,0.483877152,0.673799872,0.774915695,0.211600453,0.458842784,-7.821835041,26.98571396,0.425647765,7.270061493,0.940202057
427,Sparse_Mangrove,6,543,0.021199999,0.050099999,0.026799999,0.312000006,1.565075397,0.542700589,0.723280847,0.84179455,0.302990913,0.510014296,-6.508024216,34.29285812,0.936096609,4.198764801,0.981632411
428,Sparse_Mangrove,6,544,0.0306,0.057799999,0.033599999,0.312000006,1.492954135,0.542013884,0.687398612,0.805555582,0.26477024,0.493850529,-6.919950485,31.39999962,0.385422587,6.122216702,0.971608937
429,Sparse_Mangrove,6,545,0.0266,0.054400001,0.031599998,0.289799988,1.487264991,0.504336238,0.683904707,0.803360283,0.265116304,0.471512049,-8.16165638,28.60000038,0.401620388,6.769868374,0.920729339
430,Sparse_Mangrove,6,546,0.0308,0.056400001,0.0352,0.292400002,1.461709261,0.505264819,0.676605523,0.785103798,0.231441066,0.466167241,-7.457094193,30,0.50753969,6.393774033,0.967487931
431,Sparse_Mangrove,6,548,0.0254,0.055199999,0.030999999,0.298999995,1.500432849,0.51757437,0.688311696,0.812121212,0.280742466,0.48433733,-7.87047863,27.5,0.738280535,5.113261223,0.98641032
432,Sparse_Mangrove,6,557,0.038199998,0.067199998,0.034499999,0.314399987,1.45003438,0.566645026,0.647798717,0.802235603,0.321533918,0.494581223,-8.079781532,29.55714226,0.767828345,5.34062624,0.980729103
433,Sparse_Mangrove,6,558,0.0274,0.064499997,0.033100002,0.311199993,1.464366794,0.533044517,0.656640947,0.807725787,0.321721256,0.494077921,-8.83303833,21.62142944,0.582747936,5.830004215,0.959097505
434,Sparse_Mangrove,6,560,0.0208,0.053399999,0.026799999,0.340799987,1.583260894,0.583382845,0.729071558,0.854189336,0.331670821,0.542876899,-8.808009148,26.76428604,0.534266055,6.340001106,0.958021939
435,Sparse_Mangrove,6,562,0.027100001,0.0605,0.032099999,0.312400013,1.489159226,0.538313806,0.675516248,0.813642979,0.306695461,0.497868568,-8.322803497,25.83571434,0.686444521,6.020342827,0.969170868
436,Sparse_Mangrove,6,564,0.023600001,0.059799999,0.0308,0.327199996,1.51888907,0.555056155,0.690956056,0.827932954,0.320088297,0.518181801,-7.851571083,31.93571472,0.517513752,6.319544315,0.976736546
437,Sparse_Mangrove,6,565,0.035999998,0.063699998,0.037799999,0.284200013,1.399020195,0.496373922,0.633802831,0.765217423,0.255172402,0.449635059,-6.931670189,34.2142868,0.755608678,5.352392673,0.990785539
438,Sparse_Mangrove,6,570,0.041000001,0.067000002,0.032400001,0.352800012,1.512576103,0.646124065,0.680800378,0.831775725,0.348088533,0.542928159,-7.450193405,32.17856979,0.492686003,7.001032829,0.975810707
439,Sparse_Mangrove,6,571,0.0407,0.0572,0.040800001,0.308800012,1.45402205,0.536708474,0.687431693,0.766590416,0.167346925,0.473163843,-8.527237892,27.40714264,0.644258857,6.144884109,0.975530684
440,Sparse_Mangrove,6,572,0.030200001,0.062600002,0.027899999,0.389200002,1.589105368,0.679084301,0.722886205,0.866219163,0.383425444,0.590938807,-9.065320015,26.3928566,0.578263223,6.44094944,0.937871277
441,Sparse_Mangrove,6,573,0.033599999,0.0614,0.0284,0.376800001,1.579584956,0.672483027,0.719762683,0.859822333,0.367483288,0.577331007,-9.072973251,23.29999924,0.712734282,5.595880508,0.970328391
442,Sparse_Mangrove,6,574,0.031800002,0.058800001,0.0288,0.425199986,1.630152583,0.72894448,0.757024765,0.873127759,0.342465758,0.623270452,-7.129311085,29.86428642,0.481979877,6.419333935,0.972391605
443,Sparse_Mangrove,6,575,0.032099999,0.057399999,0.0308,0.308800012,1.505120277,0.554735243,0.686510146,0.818610132,0.301587313,0.49666509,-7.075397491,28.75714302,0.499819577,6.744506359,0.96134603
444,Sparse_Mangrove,6,576,0.028899999,0.054699998,0.031099999,0.318399996,1.528812528,0.557539284,0.70678103,0.822031498,0.27505827,0.50729841,-9.520002365,21.47142792,0.778088033,4.784486294,0.960905254
445,Sparse_Mangrove,6,577,0.034400001,0.057,0.030200001,0.309399992,1.511008263,0.56628263,0.688864648,0.822143674,0.30733943,0.49880895,-7.31548214,32.8928566,0.498586148,6.696074486,0.968903899
446,Sparse_Mangrove,6,580,0.033199999,0.0546,0.031800002,0.315200001,1.521419883,0.563643575,0.704705238,0.816714704,0.263888866,0.50188899,-7.157185555,37.74285889,0.942857146,3.824348211,0.996121883
447,Sparse_Mangrove,6,581,0.035999998,0.0594,0.038800001,0.307399988,1.451969862,0.5286569,0.676117778,0.775852084,0.209775954,0.476128548,-6.202147484,36.82143021,0.979877174,4.198471546,0.99596101
448,Sparse_Mangrove,6,582,0.031800002,0.057,0.031300001,0.330000013,1.532163143,0.583717704,0.705426395,0.826736808,0.291053206,0.520202041,-7.281080246,34.40714264,0.736762226,5.262742043,0.990364015
449,Sparse_Mangrove,6,583,0.043099999,0.057700001,0.040100001,0.274199992,1.397134662,0.491166949,0.652304888,0.744829774,0.179959103,0.431229264,-6.662014961,38.07857132,1.071810007,3.566250563,0.996004581
450,Sparse_Mangrove,6,584,0.034400001,0.062199999,0.032499999,0.321999997,1.492853522,0.57486099,0.676210284,0.816643178,0.313621968,0.508191943,-6.880776405,31.22142792,0.495438248,6.754664421,0.972646058
451,Sparse_Mangrove,6,585,0.034200002,0.054400001,0.0288,0.269199997,1.470493793,0.506959081,0.663782418,0.806711435,0.307692319,0.45187971,-7.142575741,33.5,0.515419602,6.532306194,0.975874245
452,Sparse_Mangrove,6,586,0.0392,0.056000002,0.037799999,0.255400002,1.382489443,0.457835376,0.640333951,0.742155552,0.194029883,0.411497742,-7.483584404,32.59285736,0.460707724,6.102900505,0.968546212
453,Sparse_Mangrove,6,587,0.0317,0.057,0.036400001,0.256399989,1.387613654,0.444606096,0.636247575,0.751366079,0.220556721,0.416246206,-7.962368011,32.16428757,0.618256629,6.660731792,0.971181214
454,Sparse_Mangrove,6,588,0.035399999,0.057500001,0.034200002,0.329600006,1.514903784,0.581816733,0.702919126,0.811984599,0.254089415,0.512965977,-9.57371521,29.9285717,0.424792469,7.316559792,0.955552816
455,Sparse_Mangrove,6,590,0.0242,0.053399999,0.031399999,0.300000012,1.508293748,0.51381135,0.697792888,0.81050092,0.259433955,0.484604299,-8.373660088,22.47142792,0.456395328,6.497307777,0.939943016
456,Sparse_Mangrove,6,592,0.025900001,0.058899999,0.036200002,0.325599998,1.493517518,0.536502182,0.693628073,0.799889445,0.238696069,0.503713131,-8.074418068,29.02857208,0.427980721,7.345726967,0.962545455
457,Sparse_Mangrove,6,593,0.036600001,0.059799999,0.032200001,0.288599998,1.455968261,0.530936778,0.656716406,0.799251854,0.299999982,0.468567252,-6.035923958,35.0357132,0.59673214,5.34696722,0.984559953
458,Sparse_Mangrove,6,594,0.034600001,0.0623,0.044599999,0.257800013,1.315773129,0.42104435,0.610746682,0.705026448,0.165575325,0.398554355,-9.249408722,17.42142868,0.954537809,4.207042694,0.981226504
459,Sparse_Mangrove,6,595,0.035999998,0.073200002,0.046300001,0.250800014,1.236468554,0.406205326,0.548148155,0.688320458,0.2251046,0.384832531,-8.853638649,21.76428604,0.571990013,5.871573925,0.968271196
460,Sparse_Mangrove,6,596,0.030200001,0.061799999,0.036800001,0.280000001,1.406061769,0.477124691,0.638384998,0.767676771,0.253549695,0.446620971,-9.388778687,19.7142849,0.595944703,6.24960947,0.924603164
461,Sparse_Mangrove,6,597,0.044599999,0.059,0.0429,0.231600001,1.281375289,0.40861845,0.593943536,0.687431693,0.15799804,0.365461588,-7.605554581,26.55714226,0.532995701,6.924929142,0.963238478
462,Sparse_Mangrove,6,598,0.0306,0.056400001,0.033100002,0.291200012,1.471357107,0.511981308,0.675489068,0.795868039,0.260335177,0.469671249,-10.30187702,17.50714302,0.937071741,4.272290707,0.971166492
463,Sparse_Mangrove,6,599,0.024499999,0.053199999,0.029100001,0.290199995,1.507883549,0.509542942,0.690157235,0.817726254,0.292831093,0.478030026,-12.01983547,13.10000038,1.371428609,1.292165041,0.992716432
464,Sparse_Mangrove,6,600,0.022500001,0.052900001,0.033799998,0.265199989,1.441313267,0.445256859,0.667400181,0.773913026,0.220299914,0.434418023,-8.916221619,23.56428528,0.556258738,5.823877335,0.964718223
